kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
12115188,K02396.01,,CANDIDATE,CANDIDATE,,,,,,0.49543439,6.10000e-07,-6.10000e-07,133.4578600,6.10000e-04,-6.10000e-04,0.5800,0.57,-0.57,1.2649,,,305,,,1.60,1.00,-1.00,2066.0,,,,,,68.40,,,5442.00,100.00,-100.00,4.460,0.300,-0.300,0.8900,0.5000,-0.5000,293.972780,50.645142,14.672
10489206,K00251.02,Kepler-125 c,CONFIRMED,NOT DISPOSITIONED,,,,,,5.77447000,1.00000e-04,-1.00000e-04,132.9604000,5.70000e-03,-5.70000e-03,0.6600,0.41,-0.41,1.9889,,,228,,,0.82,0.10,-0.10,560.0,,,,,,17.40,,,3996.00,200.00,-200.00,4.740,0.300,-0.300,0.5150,0.0270,-0.0270,298.258120,47.604939,14.752
9269042,K02397.01,Kepler-1221 b,CONFIRMED,NOT DISPOSITIONED,,,,,,12.00095000,1.70000e-04,-1.70000e-04,142.0399000,5.30000e-03,-5.30000e-03,0.6100,0.93,-0.93,3.3142,,,460,,,1.68,0.78,-0.78,653.0,,,,,,23.40,,,5275.00,74.00,-74.00,4.600,0.300,-0.300,0.7600,0.3200,-0.3200,285.822330,45.711891,15.563
6199056,K02398.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,1.16899300,7.50000e-06,-7.50000e-06,131.7412000,8.90000e-04,-8.90000e-04,0.2300,0.56,-0.56,0.9364,,,140,,,1.80,0.63,-0.63,2333.0,,,,,,47.00,,,6534.00,111.00,-111.00,4.180,0.300,-0.300,1.5100,0.5000,-0.5000,289.939270,41.502659,13.579
11461433,K02399.01,Kepler-1222 b,CONFIRMED,NOT DISPOSITIONED,,,,,,1.91699200,2.20000e-05,-2.20000e-05,132.4576000,2.80000e-03,-2.80000e-03,0.8000,0.25,-0.25,1.3824,,,120,,,0.90,0.10,-0.10,1170.0,,,,,,21.00,,,5220.00,62.00,-62.00,4.630,0.300,-0.300,0.7230,0.0300,-0.0300,294.889650,49.379768,14.100
7984574,K02400.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,11.61924000,1.30000e-04,-1.30000e-04,142.1203000,4.20000e-03,-4.20000e-03,0.2400,0.98,-0.98,1.9205,,,774,,,2.50,1.20,-1.20,776.0,,,,,,23.10,,,5899.00,116.00,-116.00,4.530,0.300,-0.300,0.9000,0.2800,-0.2800,299.061680,43.720329,15.664
10336951,K02401.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,38.23021000,8.40000e-04,-8.40000e-04,166.0081000,8.20000e-03,-8.20000e-03,0.3200,0.91,-0.91,4.3216,,,485,,,1.35,0.44,-0.44,368.0,,,,,,24.20,,,4625.00,60.00,-60.00,4.660,0.300,-0.300,0.6280,0.0150,-0.0150,290.836270,47.444939,14.847
8481129,K02402.01,Kepler-1223 b,CONFIRMED,NOT DISPOSITIONED,,,,,,16.30177000,3.20000e-04,-3.20000e-04,133.7842000,7.80000e-03,-7.80000e-03,0.7800,0.39,-0.39,4.0154,,,228,,,1.12,0.17,-0.17,512.0,,,,,,21.70,,,4761.00,73.00,-73.00,4.630,0.300,-0.300,0.6600,0.0180,-0.0180,285.295750,44.552750,14.610
2142522,K02403.01,Kepler-1224 b,CONFIRMED,NOT DISPOSITIONED,,,,,,13.32356500,9.40000e-05,-9.40000e-05,134.0318000,4.90000e-03,-4.90000e-03,0.4300,0.75,-0.75,4.0806,,,112,,,1.14,0.69,-0.69,856.0,,,,,,22.70,,,6292.00,74.00,-74.00,4.420,0.300,-0.300,1.0800,0.4400,-0.4400,286.625760,37.537300,12.867
6364215,K02404.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,2.10076700,4.30000e-05,-4.30000e-05,132.2720000,6.00000e-03,-6.00000e-03,0.9580,0.10,-0.10,2.4792,,,169,,,1.52,0.64,-0.64,1351.0,,,,,,17.50,,,5788.00,145.00,-145.00,4.510,0.300,-0.300,0.9000,0.3700,-0.3700,291.877990,41.769581,15.656
10202759,K02405.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,0.87295384,8.90000e-07,-8.90000e-07,131.4952900,6.20000e-04,-6.20000e-04,0.9400,0.44,-0.44,1.0575,,,153,,,2.20,1.10,-1.10,2617.0,,,,,,75.10,,,7113.00,97.00,-97.00,4.300,0.300,-0.300,1.3900,0.6300,-0.6300,289.802980,47.259159,12.335
5007345,K02406.01,Kepler-1225 b,CONFIRMED,NOT DISPOSITIONED,,,,,,7.01072300,9.80000e-05,-9.80000e-05,138.4015000,5.00000e-03,-5.00000e-03,0.9100,0.21,-0.21,2.3273,,,198,,,1.82,0.77,-0.77,1069.0,,,,,,23.20,,,6369.00,106.00,-106.00,4.430,0.300,-0.300,1.0900,0.4400,-0.4400,290.633300,40.136990,14.689
10387742,K02583.01,Kepler-1998 b,CONFIRMED,NOT DISPOSITIONED,,,,,,3.03280200,5.30000e-05,-5.30000e-05,134.0497000,5.50000e-03,-5.50000e-03,0.9570,0.10,-0.10,2.5603,,,41,,,0.75,0.37,-0.37,1209.0,,,,,,17.30,,,5740.00,64.00,-64.00,4.490,0.300,-0.300,0.9100,0.4400,-0.4400,283.429110,47.592510,12.623
10663411,K02584.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,157.85800018,,,137.6791600,,,0.3162,0.10,-0.10,14.1073,,,166,,,1.42,0.68,-0.68,375.0,,,,,,7.50,,,6050.00,114.00,-114.00,4.340,0.300,-0.300,1.1400,0.5500,-0.5500,290.987670,47.976639,14.856
7673841,K02585.01,Kepler-392 b,CONFIRMED,NOT DISPOSITIONED,,,,,,5.34178800,7.60000e-05,-7.60000e-05,136.3207000,6.40000e-03,-6.40000e-03,0.0300,0.30,-0.30,3.6735,,,70,,,1.20,0.42,-0.42,1364.0,,,,,,20.90,,,6482.00,104.00,-104.00,4.200,0.300,-0.300,1.4600,0.5100,-0.5100,288.660770,43.368080,13.455
8167959,K00267.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,165.74410000,2.50000e-03,-2.50000e-03,207.3260000,1.10000e-02,-1.10000e-02,0.0000,0.18,-0.18,9.8652,,,72,,,1.30,0.71,-0.71,397.0,,,,,,14.80,,,5788.00,58.00,-58.00,4.120,0.300,-0.300,1.4200,0.3300,-0.3300,292.626370,44.021130,10.458
9827149,K02586.01,Kepler-1282 b,CONFIRMED,NOT DISPOSITIONED,,,,,,2.13192500,2.60000e-05,-2.60000e-05,133.6585000,4.00000e-03,-4.00000e-03,0.5100,0.55,-0.55,1.7266,,,277,,,1.50,0.53,-0.53,1283.0,,,,,,23.10,,,5599.00,200.00,-200.00,4.550,0.300,-0.300,0.8900,0.3000,-0.3000,290.176180,46.698341,15.545
9827149,K02586.02,,FALSE POSITIVE,FALSE POSITIVE,,,,,,5.97108000,2.50000e-04,-2.50000e-04,356.5150000,1.10000e-02,-1.10000e-02,0.5200,0.55,-0.55,2.4008,,,186,,,1.23,0.45,-0.45,914.0,,,,,,6.60,,,5599.00,200.00,-200.00,4.550,0.300,-0.300,0.8900,0.3000,-0.3000,290.176180,46.698341,15.545
5546691,K02587.01,Kepler-1283 b,CONFIRMED,NOT DISPOSITIONED,,,,,,12.94771000,4.70000e-04,-4.70000e-04,139.3780000,1.30000e-02,-1.30000e-02,0.8900,0.10,-0.10,8.5754,,,207,,,1.63,0.60,-0.60,799.0,,,,,,19.20,,,6098.00,100.00,-100.00,4.490,0.300,-0.300,0.9700,0.3600,-0.3600,295.462340,40.776970,15.079
12156347,K02588.01,Kepler-1687 b,CONFIRMED,NOT DISPOSITIONED,,,,,,5.77957200,7.30000e-05,-7.30000e-05,136.5258000,4.50000e-03,-4.50000e-03,0.3800,0.78,-0.78,2.1317,,,435,,,1.15,0.28,-0.28,607.0,,,,,,21.60,,,4256.00,64.00,-64.00,4.720,0.300,-0.300,0.5540,0.0110,-0.0110,289.742770,50.787041,15.484
10468885,K02589.01,Kepler-1284 b,CONFIRMED,NOT DISPOSITIONED,,,,,,0.66408180,9.20000e-06,-9.20000e-06,133.4014000,1.30000e-03,-1.30000e-03,0.6900,0.35,-0.35,1.2054,,,253,,,1.21,0.64,-0.64,1603.0,,,,,,23.60,,,5097.00,85.00,-85.00,4.630,0.300,-0.300,0.7100,0.3700,-0.3700,291.278990,47.687649,15.645
12016267,K02590.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,11.74902000,1.30000e-04,-1.30000e-04,135.6825000,7.80000e-03,-7.80000e-03,0.6400,0.68,-0.68,4.0965,,,38,,,1.13,0.63,-0.63,1132.0,,,,,,14.00,,,6434.00,72.00,-72.00,4.070,0.300,-0.300,1.7700,0.4700,-0.4700,293.507020,50.450119,11.638
5513897,K02591.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.75510930,2.40000e-06,-2.40000e-06,132.5633000,1.90000e-03,-1.90000e-03,0.1200,1.00,-1.00,3.1245,,,114,,,0.80,0.61,-0.61,1666.0,,,,,,43.70,,,5420.00,81.00,-81.00,4.600,0.300,-0.300,0.7800,0.5500,-0.5500,284.371830,40.712971,13.974
6765135,K02592.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,175.60900000,1.10000e-02,-1.10000e-02,202.3680000,1.30000e-02,-1.30000e-02,0.4400,0.70,-0.70,8.6674,,,500,,,2.30,1.10,-1.10,347.0,,,,,,15.50,,,6210.00,107.00,-107.00,4.470,0.300,-0.300,1.0200,0.4000,-0.4000,287.752290,42.244781,15.054
8212002,K02593.01,Kepler-1285 b,CONFIRMED,NOT DISPOSITIONED,,,,,,14.79763000,3.90000e-04,-3.90000e-04,142.7379000,9.70000e-03,-9.70000e-03,0.3200,0.22,-0.22,6.3573,,,58,,,0.79,,,782.0,,,,,,22.70,,,5962.00,,,4.402,,,1.0530,,,281.835330,44.155918,11.714
8004903,K02594.01,Kepler-1286 b,CONFIRMED,NOT DISPOSITIONED,,,,,,11.25450000,1.10000e-03,-1.10000e-03,136.8820000,1.20000e-02,-1.20000e-02,0.4700,0.71,-0.71,4.9138,,,488,,,2.40,1.10,-1.10,877.0,,,,,,15.50,,,5964.00,109.00,-109.00,4.360,0.300,-0.300,1.0900,0.4900,-0.4900,280.258390,43.835758,15.166
5308387,K02724.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.62074060,1.70000e-06,-1.70000e-06,132.1010000,1.50000e-03,-1.50000e-03,0.6900,0.67,-0.67,1.7297,,,101,,,1.70,1.10,-1.10,2909.0,,,,,,36.70,,,6558.00,118.00,-118.00,4.130,0.300,-0.300,1.6200,0.6100,-0.6100,299.507510,40.477428,12.878
6233573,K02725.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.58746710,4.30000e-06,-4.30000e-06,131.4983700,9.90000e-04,-9.90000e-04,1.1590,0.10,-0.10,2.8345,,,208,,,55.80,8.10,-8.10,3491.0,,,,,,80.20,,,5832.00,141.00,-141.00,3.660,0.300,-0.300,2.9500,0.4200,-0.4200,299.064910,41.508301,13.744
12314973,K00279.01,Kepler-450 b,CONFIRMED,CANDIDATE,,,,,,28.45489900,1.80000e-05,-1.80000e-05,176.7055500,4.10000e-04,-4.10000e-04,0.5300,0.38,-0.38,8.1448,,,1452,,,5.10,1.60,-1.60,737.0,,,,,,439.10,,,6418.00,66.00,-66.00,4.280,0.300,-0.300,1.3100,0.4000,-0.4000,295.486510,51.013500,11.684
10363281,K02726.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.93492610,1.60000e-06,-1.60000e-06,132.1771900,8.90000e-04,-8.90000e-04,0.0240,0.10,-0.10,2.1773,,,84,,,1.64,0.67,-0.67,2682.0,,,,,,47.20,,,6482.00,96.00,-96.00,4.040,0.300,-0.300,1.8500,0.6200,-0.6200,299.629520,47.479809,12.310
4861527,K02727.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,25.70558000,1.90000e-04,-1.90000e-04,156.6662000,5.50000e-03,-5.50000e-03,0.0300,0.13,-0.13,5.9670,,,295,,,1.80,1.00,-1.00,688.0,,,,,,31.10,,,6338.00,103.00,-103.00,4.430,0.300,-0.300,1.0800,0.2800,-0.2800,297.981410,39.900162,13.859
4178606,K02728.01,Kepler-1326 b,CONFIRMED,CANDIDATE,,,,,,42.35113000,2.00000e-04,-2.00000e-04,131.6266000,3.10000e-03,-3.10000e-03,0.7900,0.58,-0.58,7.7678,,,620,,,3.70,1.90,-1.90,685.0,,,,,,65.50,,,6858.00,110.00,-110.00,4.310,0.300,-0.300,1.3400,0.6500,-0.6500,296.222140,39.268959,12.852
12008872,K02729.01,Kepler-1327 b,CONFIRMED,CANDIDATE,,,,,,14.88811000,1.00000e-04,-1.00000e-04,141.9311000,5.00000e-03,-5.00000e-03,0.3700,0.79,-0.79,4.9820,,,252,,,1.80,1.30,-1.30,833.0,,,,,,29.00,,,6146.00,90.00,-90.00,4.350,0.300,-0.300,1.1400,0.6300,-0.6300,289.064850,50.460972,13.914
8415200,K02730.01,Kepler-1328 b,CONFIRMED,CANDIDATE,,,,,,4.52157700,2.40000e-05,-2.40000e-05,133.2199000,3.70000e-03,-3.70000e-03,0.6900,0.74,-0.74,3.5419,,,115,,,1.05,0.58,-0.58,1083.0,,,,,,29.80,,,5927.00,90.00,-90.00,4.510,0.300,-0.300,0.9300,0.4400,-0.4400,284.675380,44.417770,13.836
4072333,K02731.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.00775990,7.50000e-06,-7.50000e-06,132.5760000,2.30000e-03,-2.30000e-03,0.0300,0.17,-0.17,2.0804,,,514,,,1.80,1.00,-1.00,1295.0,,,,,,28.40,,,5620.00,103.00,-103.00,4.580,0.300,-0.300,0.8200,0.2400,-0.2400,295.330140,39.162540,15.664
9886361,K02732.01,Kepler-403 b,CONFIRMED,CANDIDATE,,,,,,7.03141700,4.20000e-05,-4.20000e-05,134.4549000,4.10000e-03,-4.10000e-03,0.2600,1.00,-1.00,5.8595,,,92,,,1.00,0.50,-0.50,1045.0,,,,,,37.90,,,6303.00,69.00,-69.00,4.440,0.300,-0.300,1.0600,0.4100,-0.4100,289.921450,46.744560,12.805
6185496,K02858.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.47462700,1.10000e-06,-1.10000e-06,131.5439000,9.70000e-04,-9.70000e-04,0.3400,0.72,-0.72,1.0418,,,325,,,1.24,0.80,-0.80,1686.0,,,,,,31.60,,,4847.00,80.00,-80.00,4.610,0.300,-0.300,0.6800,0.3600,-0.3600,284.362030,41.577549,15.692
10397751,K02859.01,Kepler-1371 b,CONFIRMED,CANDIDATE,,,,,,3.44620700,2.10000e-05,-2.10000e-05,132.2287000,4.40000e-03,-4.40000e-03,0.8300,0.74,-0.74,2.1462,,,84,,,0.93,0.61,-0.61,1105.0,,,,,,17.10,,,5464.00,69.00,-69.00,4.470,0.300,-0.300,0.8800,0.4100,-0.4100,288.831360,47.551991,13.851
10397751,K02859.02,Kepler-1371 c,CONFIRMED,CANDIDATE,,,,,,2.00540900,1.10000e-05,-1.10000e-05,133.2450000,3.20000e-03,-3.20000e-03,0.5200,0.85,-0.85,1.8684,,,55,,,0.67,0.42,-0.42,1330.0,,,,,,13.90,,,5464.00,69.00,-69.00,4.470,0.300,-0.300,0.8800,0.4100,-0.4100,288.831360,47.551991,13.851
10397751,K02859.03,,CANDIDATE,CANDIDATE,,,,,,4.28881800,2.80000e-05,-2.80000e-05,132.3833000,4.20000e-03,-4.20000e-03,0.2700,0.77,-0.77,2.6674,,,76,,,0.75,0.51,-0.51,1023.0,,,,,,15.60,,,5464.00,69.00,-69.00,4.470,0.300,-0.300,0.8800,0.4100,-0.4100,288.831360,47.551991,13.851
6606438,K02860.01,Kepler-1883 b,CONFIRMED,CANDIDATE,,,,,,103.42780000,1.30000e-03,-1.30000e-03,220.2200000,1.00000e-02,-1.00000e-02,0.0300,0.17,-0.17,5.3750,,,1107,,,2.60,1.60,-1.60,355.0,,,,,,18.40,,,5963.00,200.00,-200.00,4.660,0.300,-0.300,0.8000,0.3000,-0.3000,291.922550,42.002560,15.549
7815931,K02861.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.86855650,6.20000e-06,-6.20000e-06,132.5153000,2.30000e-03,-2.30000e-03,0.8900,0.66,-0.66,1.1811,,,225,,,1.90,1.30,-1.30,1565.0,,,,,,22.10,,,6052.00,106.00,-106.00,4.420,0.300,-0.300,1.0300,0.6300,-0.6300,289.647640,43.579182,14.944
6679295,K02862.01,,CANDIDATE,CANDIDATE,,,,,,24.57537000,1.90000e-04,-1.90000e-04,144.1780000,6.00000e-03,-6.00000e-03,0.9000,0.69,-0.69,2.3242,,,1013,,,2.20,1.40,-1.40,360.0,,,,,,18.20,,,3911.00,200.00,-200.00,4.620,0.300,-0.300,0.5700,0.3000,-0.3000,287.948610,42.156139,15.907
8258171,K00286.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,23.62722800,8.10000e-05,-8.10000e-05,173.6509000,2.20000e-03,-2.20000e-03,0.0300,0.13,-0.13,8.2496,,,151,,,3.50,2.00,-2.00,1354.0,,,,,,70.00,,,8315.00,200.00,-200.00,3.860,0.300,-0.300,2.8200,0.9400,-0.9400,299.221890,44.180519,11.641
3241557,K02863.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.70335650,5.40000e-06,-5.40000e-06,132.4616000,1.80000e-03,-1.80000e-03,0.2200,0.76,-0.76,1.9602,,,97,,,0.92,0.55,-0.55,1558.0,,,,,,23.40,,,6052.00,82.00,-82.00,4.500,0.300,-0.300,0.9500,0.4200,-0.4200,293.078060,38.359081,13.778
3957082,K02864.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,3.77889100,3.10000e-05,-3.10000e-05,134.1873000,5.50000e-03,-5.50000e-03,0.1500,0.85,-0.85,5.4195,,,51,,,0.75,0.52,-0.52,1274.0,,,,,,22.90,,,6086.00,106.00,-106.00,4.390,0.300,-0.300,1.0800,0.5400,-0.5400,292.237820,39.005070,12.923
8681833,K02865.01,Kepler-1372 b,CONFIRMED,CANDIDATE,,,,,,1.31156130,6.70000e-06,-6.70000e-06,131.5319000,3.20000e-03,-3.20000e-03,0.5300,0.79,-0.79,1.9981,,,152,,,1.12,0.65,-0.65,1609.0,,,,,,18.20,,,5870.00,115.00,-115.00,4.540,0.300,-0.300,0.8900,0.3900,-0.3900,288.886630,44.839550,15.371
11187837,K00252.01,Kepler-1663 b,CONFIRMED,CANDIDATE,,,,,,17.60443700,7.80000e-05,-7.80000e-05,170.5012000,1.50000e-03,-1.50000e-03,0.5900,0.60,-0.60,3.6794,,,2218,,,3.16,0.57,-0.57,414.0,,,,,,96.30,,,3905.00,52.00,-52.00,4.610,0.100,-0.100,0.6540,0.0350,-0.0350,290.401490,48.822590,15.613
12120484,K02407.01,Kepler-1226 b,CONFIRMED,NOT DISPOSITIONED,,,,,,17.29184000,4.40000e-04,-4.40000e-04,135.7578000,9.50000e-03,-9.50000e-03,0.7480,0.10,-0.10,6.9108,,,191,,,1.52,0.67,-0.67,748.0,,,,,,23.70,,,6197.00,88.00,-88.00,4.470,0.300,-0.300,1.0100,0.4400,-0.4400,296.376920,50.621471,14.150
6429812,K02408.01,Kepler-1227 b,CONFIRMED,NOT DISPOSITIONED,,,,,,94.28990000,2.60000e-03,-2.60000e-03,166.5093000,8.90000e-03,-8.90000e-03,0.2900,0.83,-0.83,4.2594,,,482,,,2.13,0.98,-0.98,401.0,,,,,,25.80,,,5840.00,84.00,-84.00,4.440,0.300,-0.300,0.9700,0.3700,-0.3700,287.066380,41.874908,14.183
10024051,K02409.01,Kepler-1228 b,CONFIRMED,NOT DISPOSITIONED,,,,,,0.57737520,3.30000e-06,-3.30000e-06,132.4243000,4.40000e-04,-4.40000e-04,0.7100,0.19,-0.19,1.0906,,,417,,,1.63,0.85,-0.85,1764.0,,,,,,79.00,,,5285.00,73.00,-73.00,4.620,0.300,-0.300,0.7400,0.3900,-0.3900,296.553070,46.966290,14.859
8676038,K02410.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,186.65400000,1.10000e-02,-1.10000e-02,187.3800000,2.20000e-02,-2.20000e-02,0.9440,0.10,-0.10,10.5144,,,486,,,2.63,0.94,-0.94,322.0,,,,,,7.40,,,6034.00,90.00,-90.00,4.500,0.300,-0.300,0.9500,0.3300,-0.3300,285.742980,44.857830,15.141
8676038,K02410.02,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,86.59320000,5.40000e-03,-5.40000e-03,201.0040000,1.60000e-02,-1.60000e-02,0.9480,0.10,-0.10,7.9792,,,499,,,2.68,0.96,-0.96,415.0,,,,,,4.60,,,6034.00,90.00,-90.00,4.500,0.300,-0.300,0.9500,0.3300,-0.3300,285.742980,44.857830,15.141
8073806,K02411.01,Kepler-1835 b,CONFIRMED,NOT DISPOSITIONED,,,,,,11.96712000,8.70000e-04,-8.70000e-04,133.1162000,9.40000e-03,-9.40000e-03,0.3500,0.67,-0.67,4.1778,,,698,,,2.70,1.30,-1.30,816.0,,,,,,9.30,,,5913.00,95.00,-95.00,4.430,0.300,-0.300,1.0000,0.4100,-0.4100,280.314880,43.985710,15.361
10419312,K02412.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,2.49324200,1.20000e-05,-1.20000e-05,132.6342000,3.30000e-03,-3.30000e-03,0.9700,0.16,-0.16,2.7629,,,259,,,9.30,2.50,-2.50,2261.0,,,,,,29.50,,,5000.00,94.00,-94.00,3.330,0.300,-0.300,4.2000,1.1000,-1.1000,297.111570,47.534691,13.962
3234598,K02413.01,Kepler-383 b,CONFIRMED,NOT DISPOSITIONED,,,,,,12.90483000,2.40000e-04,-2.40000e-04,144.3100000,6.80000e-03,-6.80000e-03,0.6800,0.97,-0.97,3.0166,,,373,,,1.32,0.38,-0.38,543.0,,,,,,23.40,,,4701.00,61.00,-61.00,4.640,0.300,-0.300,0.6450,0.0160,-0.0160,291.342590,38.363129,15.070
3234598,K02413.02,Kepler-383 c,CONFIRMED,NOT DISPOSITIONED,,,,,,31.20013000,9.70000e-04,-9.70000e-04,140.0830000,1.20000e-02,-1.20000e-02,0.7500,0.80,-0.80,3.7038,,,319,,,1.26,0.36,-0.36,404.0,,,,,,13.90,,,4701.00,61.00,-61.00,4.640,0.300,-0.300,0.6450,0.0160,-0.0160,291.342590,38.363129,15.070
8611832,K02414.01,Kepler-384 b,CONFIRMED,NOT DISPOSITIONED,,,,,,22.59848000,4.30000e-04,-4.30000e-04,140.4010000,7.10000e-03,-7.10000e-03,0.2700,0.26,-0.26,6.3434,,,166,,,1.18,0.47,-0.47,629.0,,,,,,26.20,,,5889.00,74.00,-74.00,4.510,0.300,-0.300,0.9200,0.3600,-0.3600,286.026120,44.782871,13.584
11752906,K00253.01,Kepler-2000 b,CONFIRMED,CANDIDATE,,,,,,6.38317000,1.20000e-05,-1.20000e-05,170.6029900,8.40000e-04,-8.40000e-04,0.7300,0.61,-0.61,1.7941,,,1720,,,2.34,0.39,-0.39,550.0,,,,,,74.20,,,4047.00,102.00,-102.00,4.740,0.300,-0.300,0.5220,0.0130,-0.0130,285.574340,49.962269,15.254
8611832,K02414.02,Kepler-384 c,CONFIRMED,NOT DISPOSITIONED,,,,,,45.34700000,1.20000e-03,-1.20000e-03,142.2601000,9.30000e-03,-9.30000e-03,0.8430,0.10,-0.10,4.6109,,,163,,,1.33,0.53,-0.53,499.0,,,,,,18.20,,,5889.00,74.00,-74.00,4.510,0.300,-0.300,0.9200,0.3600,-0.3600,286.026120,44.782871,13.584
3425851,K00268.01,,CANDIDATE,CANDIDATE,,,,,,110.37908000,8.40000e-04,-8.40000e-04,175.9281000,2.10000e-03,-2.10000e-03,0.0140,0.10,-0.10,12.2494,,,496,,,1.73,,,295.0,,,,,,155.00,,,4808.00,,,4.512,,,0.7860,,,285.728790,38.506973,10.560
8883329,K02595.01,Kepler-393 b,CONFIRMED,NOT DISPOSITIONED,,,,,,9.18252000,1.80000e-04,-1.80000e-04,134.0478000,7.10000e-03,-7.10000e-03,0.8880,0.10,-0.10,4.4222,,,84,,,1.82,0.75,-0.75,1259.0,,,,,,21.80,,,6742.00,115.00,-115.00,4.110,0.300,-0.300,1.7000,0.7000,-0.7000,290.995270,45.192211,13.223
8883329,K02595.02,Kepler-393 c,CONFIRMED,NOT DISPOSITIONED,,,,,,14.61360000,2.70000e-04,-2.70000e-04,140.4080000,7.00000e-03,-7.00000e-03,0.8760,0.10,-0.10,5.4062,,,112,,,2.07,0.85,-0.85,1076.0,,,,,,18.90,,,6742.00,115.00,-115.00,4.110,0.300,-0.300,1.7000,0.7000,-0.7000,290.995270,45.192211,13.223
3644653,K02596.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,119.68170000,7.60000e-03,-7.60000e-03,176.1170000,4.00000e-02,-4.00000e-02,1.2100,0.94,-0.94,5.6664,,,768,,,22.00,15.00,-15.00,338.0,,,,,,9.60,,,5705.00,119.00,-119.00,4.560,0.300,-0.300,0.8500,0.3900,-0.3900,291.200810,38.747849,15.903
12120307,K02597.01,Kepler-394 b,CONFIRMED,NOT DISPOSITIONED,,,,,,8.00547000,1.90000e-04,-1.90000e-04,138.7031000,8.50000e-03,-8.50000e-03,0.7100,0.33,-0.33,3.2903,,,194,,,1.63,0.71,-0.71,1026.0,,,,,,17.20,,,6392.00,131.00,-131.00,4.420,0.300,-0.300,1.1000,0.4700,-0.4700,296.301970,50.672321,14.790
12120307,K02597.02,Kepler-394 c,CONFIRMED,NOT DISPOSITIONED,,,,,,12.13123000,3.20000e-04,-3.20000e-04,139.8795000,9.60000e-03,-9.60000e-03,0.6800,0.35,-0.35,3.9383,,,213,,,1.70,0.74,-0.74,895.0,,,,,,15.60,,,6392.00,131.00,-131.00,4.420,0.300,-0.300,1.1000,0.4700,-0.4700,296.301970,50.672321,14.790
12120307,K02597.03,Kepler-394 d,CONFIRMED,NOT DISPOSITIONED,,,,,,5.61350000,1.60000e-04,-1.60000e-04,131.8208000,9.90000e-03,-9.90000e-03,0.7300,0.31,-0.31,2.8273,,,136,,,1.37,0.60,-0.60,1159.0,,,,,,15.90,,,6392.00,131.00,-131.00,4.420,0.300,-0.300,1.1000,0.4700,-0.4700,296.301970,50.672321,14.790
7446631,K02598.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,29.22604000,9.10000e-04,-9.10000e-04,143.9830000,1.10000e-02,-1.10000e-02,0.5200,0.59,-0.59,5.2517,,,167,,,1.30,1.60,-1.60,613.0,,,,,,15.40,,,6018.00,118.00,-118.00,4.450,0.300,-0.300,1.0000,1.2000,-1.2000,292.324190,43.033451,14.162
10664416,K02599.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,25.32497000,3.40000e-04,-3.40000e-04,138.4453000,9.50000e-03,-9.50000e-03,0.0300,0.10,-0.10,30.6580,,,419,,,1.60,1.20,-1.20,529.0,,,,,,59.10,,,5232.00,73.00,-73.00,4.510,0.300,-0.300,0.8100,0.4900,-0.4900,291.400790,47.924629,14.856
